ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2025-01-03T10:39:31.260267049Z,2025-01-03T10:39:31.260101184Z,10,2,17709,C,A,1,107.870000000,15,130,165865,5178464,107.610000000,107.840000000,3,400,1,2,107.600000000,107.870000000,50,242,1,1,107.540000000,107.940000000,16,100,1,1,107.520000000,107.950000000,100,10,1,1,107.050000000,108.000000000,247,50,1,1,107.000000000,108.300000000,1,50,1,1,106.240000000,108.550000000,28,50,1,1,106.000000000,108.800000000,15,50,2,1,105.870000000,108.880000000,141,28,1,1,103.180000000,109.000000000,16,100,1,1,XOM
2025-01-03T10:39:31.260328794Z,2025-01-03T10:39:31.260162693Z,10,2,17709,A,A,2,107.910000000,15,130,166101,5178465,107.610000000,107.840000000,3,400,1,2,107.600000000,107.870000000,50,242,1,1,107.540000000,107.910000000,16,15,1,1,107.520000000,107.940000000,100,100,1,1,107.050000000,107.950000000,247,10,1,1,107.000000000,108.000000000,1,50,1,1,106.240000000,108.300000000,28,50,1,1,106.000000000,108.550000000,15,50,2,1,105.870000000,108.800000000,141,50,1,1,103.180000000,108.880000000,16,28,1,1,XOM
2025-01-03T10:39:31.459203537Z,2025-01-03T10:39:31.459037524Z,10,2,16244,A,A,0,383.660000000,9,130,166013,5178535,383.470000000,383.660000000,1,9,1,1,383.400000000,383.720000000,28,7085,2,8,383.310000000,383.740000000,20,37,1,1,383.300000000,383.800000000,10,10,1,1,383.250000000,383.860000000,30,21,1,1,383.000000000,383.880000000,10,4,3,1,382.900000000,383.960000000,50,100,1,1,382.880000000,384.000000000,25,1300,1,4,382.820000000,384.220000000,1,5,1,1,382.810000000,384.260000000,10,15,1,1,TSLA
2025-01-03T10:39:31.471566244Z,2025-01-03T10:39:31.471400340Z,10,2,16244,C,A,0,383.660000000,9,130,165904,5178593,383.470000000,383.720000000,1,7085,1,8,383.400000000,383.740000000,28,37,2,1,383.310000000,383.800000000,20,10,1,1,383.300000000,383.860000000,10,21,1,1,383.250000000,383.880000000,30,4,1,1,383.000000000,383.960000000,10,100,3,1,382.900000000,384.000000000,50,1300,1,4,382.880000000,384.220000000,25,5,1,1,382.820000000,384.260000000,1,15,1,1,382.810000000,384.400000000,10,1000,1,2,TSLA
2025-01-03T10:39:31.495339054Z,2025-01-03T10:39:31.495171399Z,10,2,11667,T,N,0,139.280000000,70,130,167655,5178604,139.270000000,139.300000000,200,1002,2,3,139.260000000,139.320000000,25,100,1,1,139.240000000,139.330000000,500,300,2,1,139.230000000,139.340000000,200,400,2,1,139.220000000,139.360000000,100,4,1,2,139.170000000,139.370000000,100,75,1,1,139.160000000,139.380000000,2,100,1,1,139.150000000,139.400000000,19412,510,2,2,139.130000000,139.410000000,2100,100,1,1,139.120000000,139.440000000,30,440,1,1,NVDA
2025-01-03T10:39:31.495373329Z,2025-01-03T10:39:31.495206234Z,10,2,11667,T,N,0,139.280000000,70,130,167095,5178605,139.270000000,139.300000000,200,1002,2,3,139.260000000,139.320000000,25,100,1,1,139.240000000,139.330000000,500,300,2,1,139.230000000,139.340000000,200,400,2,1,139.220000000,139.360000000,100,4,1,2,139.170000000,139.370000000,100,75,1,1,139.160000000,139.380000000,2,100,1,1,139.150000000,139.400000000,19412,510,2,2,139.130000000,139.410000000,2100,100,1,1,139.120000000,139.440000000,30,440,1,1,NVDA
2025-01-03T10:39:31.495402056Z,2025-01-03T10:39:31.495235452Z,10,2,11667,T,N,0,139.280000000,70,130,166604,5178606,139.270000000,139.300000000,200,1002,2,3,139.260000000,139.320000000,25,100,1,1,139.240000000,139.330000000,500,300,2,1,139.230000000,139.340000000,200,400,2,1,139.220000000,139.360000000,100,4,1,2,139.170000000,139.370000000,100,75,1,1,139.160000000,139.380000000,2,100,1,1,139.150000000,139.400000000,19412,510,2,2,139.130000000,139.410000000,2100,100,1,1,139.120000000,139.440000000,30,440,1,1,NVDA
2025-01-03T10:39:31.824475104Z,2025-01-03T10:39:31.824309143Z,10,2,17709,C,A,2,107.910000000,15,130,165961,5178753,107.610000000,107.840000000,3,400,1,2,107.600000000,107.870000000,50,242,1,1,107.540000000,107.940000000,16,100,1,1,107.520000000,107.950000000,100,10,1,1,107.050000000,108.000000000,247,50,1,1,107.000000000,108.300000000,1,50,1,1,106.240000000,108.550000000,28,50,1,1,106.000000000,108.800000000,15,50,2,1,105.870000000,108.880000000,141,28,1,1,103.180000000,109.000000000,16,100,1,1,XOM
2025-01-03T10:39:31.824593250Z,2025-01-03T10:39:31.824427161Z,10,2,17709,A,A,1,107.870000000,15,130,166089,5178754,107.610000000,107.840000000,3,400,1,2,107.600000000,107.870000000,50,257,1,2,107.540000000,107.940000000,16,100,1,1,107.520000000,107.950000000,100,10,1,1,107.050000000,108.000000000,247,50,1,1,107.000000000,108.300000000,1,50,1,1,106.240000000,108.550000000,28,50,1,1,106.000000000,108.800000000,15,50,2,1,105.870000000,108.880000000,141,28,1,1,103.180000000,109.000000000,16,100,1,1,XOM
2025-01-03T10:39:33.801795473Z,2025-01-03T10:39:33.801629199Z,10,2,16244,A,B,2,383.320000000,23,130,166274,5179727,383.470000000,383.720000000,1,7085,1,8,383.400000000,383.740000000,28,37,2,1,383.320000000,383.800000000,23,10,1,1,383.310000000,383.860000000,20,21,1,1,383.300000000,383.880000000,10,4,1,1,383.250000000,383.960000000,30,100,1,1,383.000000000,384.000000000,10,1300,3,4,382.900000000,384.220000000,50,5,1,1,382.880000000,384.260000000,25,15,1,1,382.820000000,384.400000000,1,1000,1,2,TSLA
2025-01-03T10:39:33.801849553Z,2025-01-03T10:39:33.801683765Z,10,2,16244,C,B,3,383.310000000,20,130,165788,5179730,383.470000000,383.720000000,1,7085,1,8,383.400000000,383.740000000,28,37,2,1,383.320000000,383.800000000,23,10,1,1,383.300000000,383.860000000,10,21,1,1,383.250000000,383.880000000,30,4,1,1,383.000000000,383.960000000,10,100,3,1,382.900000000,384.000000000,50,1300,1,4,382.880000000,384.220000000,25,5,1,1,382.820000000,384.260000000,1,15,1,1,382.810000000,384.400000000,10,1000,1,2,TSLA
2025-01-03T10:39:33.804153698Z,2025-01-03T10:39:33.803987067Z,10,2,10888,C,B,4,420.490000000,13,130,166631,5179748,420.720000000,421.090000000,8,200,1,1,420.580000000,421.190000000,10,14,1,1,420.570000000,421.460000000,200,39,1,1,420.520000000,421.490000000,1,6,1,1,420.400000000,421.500000000,858,4,1,1,420.380000000,421.570000000,100,40,1,1,420.100000000,421.600000000,100,510,1,2,420.000000000,421.700000000,834,359,8,1,419.730000000,421.800000000,3,7,1,1,419.650000000,422.100000000,39,7,1,1,MSFT
2025-01-03T10:39:33.804211546Z,2025-01-03T10:39:33.804045102Z,10,2,10888,A,B,4,420.500000000,13,130,166444,5179749,420.720000000,421.090000000,8,200,1,1,420.580000000,421.190000000,10,14,1,1,420.570000000,421.460000000,200,39,1,1,420.520000000,421.490000000,1,6,1,1,420.500000000,421.500000000,13,4,1,1,420.400000000,421.570000000,858,40,1,1,420.380000000,421.600000000,100,510,1,2,420.100000000,421.700000000,100,359,1,1,420.000000000,421.800000000,834,7,8,1,419.730000000,422.100000000,3,7,1,1,MSFT
2025-01-03T10:39:33.805919748Z,2025-01-03T10:39:33.805753824Z,10,2,38,C,A,1,243.700000000,200,130,165924,5179771,243.540000000,243.660000000,20,100,1,1,243.500000000,243.700000000,6,200,1,1,243.470000000,243.760000000,400,26,1,1,243.400000000,244.000000000,29,1,1,1,243.190000000,244.140000000,2,79,1,1,243.020000000,244.200000000,79,1000,1,1,243.000000000,244.400000000,1243,50,9,1,242.990000000,244.420000000,1,10,1,1,242.800000000,245.000000000,30,79,1,2,242.750000000,245.190000000,30,83,1,1,AAPL
2025-01-03T10:39:33.805932129Z,2025-01-03T10:39:33.805765839Z,10,2,38,A,A,1,243.690000000,400,130,166290,5179772,243.540000000,243.660000000,20,100,1,1,243.500000000,243.690000000,6,400,1,1,243.470000000,243.760000000,400,26,1,1,243.400000000,244.000000000,29,1,1,1,243.190000000,244.140000000,2,79,1,1,243.020000000,244.200000000,79,1000,1,1,243.000000000,244.400000000,1243,50,9,1,242.990000000,244.420000000,1,10,1,1,242.800000000,245.000000000,30,79,1,2,242.750000000,245.190000000,30,83,1,1,AAPL
2025-01-03T10:39:33.806034587Z,2025-01-03T10:39:33.805868776Z,10,2,16727,C,B,0,314.930000000,8,130,165811,5179774,314.860000000,315.480000000,25,8,1,1,314.420000000,315.510000000,61,25,1,1,313.500000000,315.750000000,1,61,1,1,313.000000000,320.000000000,15,5,1,1,310.000000000,320.210000000,1,1,1,1,300.000000000,321.950000000,3,2,1,1,290.000000000,344.200000000,2,100,1,1,286.660000000,345.620000000,100,100,1,1,285.250000000,,100,0,1,0,260.000000000,,2,0,1,0,V
2025-01-03T10:39:33.806120634Z,2025-01-03T10:39:33.805954470Z,10,2,16727,A,B,0,314.940000000,8,130,166164,5179775,314.940000000,315.480000000,8,8,1,1,314.860000000,315.510000000,25,25,1,1,314.420000000,315.750000000,61,61,1,1,313.500000000,320.000000000,1,5,1,1,313.000000000,320.210000000,15,1,1,1,310.000000000,321.950000000,1,2,1,1,300.000000000,344.200000000,3,100,1,1,290.000000000,345.620000000,2,100,1,1,286.660000000,,100,0,1,0,285.250000000,,100,0,1,0,V
2025-01-03T10:39:33.806426782Z,2025-01-03T10:39:33.806260528Z,10,2,9155,A,A,2,242.380000000,8,130,166254,5179780,241.670000000,241.850000000,2,10,1,1,241.610000000,242.070000000,8,62,1,1,241.120000000,242.380000000,81,8,1,1,241.000000000,242.800000000,100,400,1,1,240.000000000,242.850000000,10,100,1,1,238.000000000,242.900000000,30,100,1,1,236.000000000,243.000000000,6,92,1,2,235.500000000,243.310000000,5,10,1,1,235.000000000,243.700000000,5,100,1,1,232.880000000,246.810000000,1,100,1,1,JPM
2025-01-03T10:39:33.807547661Z,2025-01-03T10:39:33.807381901Z,10,2,17709,C,B,2,107.540000000,16,130,165760,5179808,107.610000000,107.840000000,3,400,1,2,107.600000000,107.870000000,50,257,1,2,107.520000000,107.940000000,100,100,1,1,107.050000000,107.950000000,247,10,1,1,107.000000000,108.000000000,1,50,1,1,106.240000000,108.300000000,28,50,1,1,106.000000000,108.550000000,15,50,2,1,105.870000000,108.800000000,141,50,1,1,103.180000000,108.880000000,16,28,1,1,103.000000000,109.000000000,3,100,1,1,XOM
2025-01-03T10:39:33.807581970Z,2025-01-03T10:39:33.807415023Z,10,2,17709,A,B,2,107.550000000,15,130,166947,5179809,107.610000000,107.840000000,3,400,1,2,107.600000000,107.870000000,50,257,1,2,107.550000000,107.940000000,15,100,1,1,107.520000000,107.950000000,100,10,1,1,107.050000000,108.000000000,247,50,1,1,107.000000000,108.300000000,1,50,1,1,106.240000000,108.550000000,28,50,1,1,106.000000000,108.800000000,15,50,2,1,105.870000000,108.880000000,141,28,1,1,103.180000000,109.000000000,16,100,1,1,XOM
2025-01-03T10:39:33.808848756Z,2025-01-03T10:39:33.808682417Z,10,2,38,C,B,3,243.400000000,29,130,166339,5179815,243.540000000,243.660000000,20,100,1,1,243.500000000,243.690000000,6,400,1,1,243.470000000,243.760000000,400,26,1,1,243.190000000,244.000000000,2,1,1,1,243.020000000,244.140000000,79,79,1,1,243.000000000,244.200000000,1243,1000,9,1,242.990000000,244.400000000,1,50,1,1,242.800000000,244.420000000,30,10,1,1,242.750000000,245.000000000,30,79,1,2,242.590000000,245.190000000,5,83,1,1,AAPL
2025-01-03T10:39:33.808910361Z,2025-01-03T10:39:33.808744089Z,10,2,38,A,B,3,243.410000000,28,130,166272,5179816,243.540000000,243.660000000,20,100,1,1,243.500000000,243.690000000,6,400,1,1,243.470000000,243.760000000,400,26,1,1,243.410000000,244.000000000,28,1,1,1,243.190000000,244.140000000,2,79,1,1,243.020000000,244.200000000,79,1000,1,1,243.000000000,244.400000000,1243,50,9,1,242.990000000,244.420000000,1,10,1,1,242.800000000,245.000000000,30,79,1,2,242.750000000,245.190000000,30,83,1,1,AAPL
2025-01-03T10:39:34.015053844Z,2025-01-03T10:39:34.014887820Z,10,2,38,C,B,0,243.540000000,20,130,166024,5179949,243.500000000,243.660000000,6,100,1,1,243.470000000,243.690000000,400,400,1,1,243.410000000,243.760000000,28,26,1,1,243.190000000,244.000000000,2,1,1,1,243.020000000,244.140000000,79,79,1,1,243.000000000,244.200000000,1243,1000,9,1,242.990000000,244.400000000,1,50,1,1,242.800000000,244.420000000,30,10,1,1,242.750000000,245.000000000,30,79,1,2,242.590000000,245.190000000,5,83,1,1,AAPL
2025-01-03T10:39:34.015066951Z,2025-01-03T10:39:34.014900744Z,10,2,38,A,B,0,243.530000000,20,130,166207,5179950,243.530000000,243.660000000,20,100,1,1,243.500000000,243.690000000,6,400,1,1,243.470000000,243.760000000,400,26,1,1,243.410000000,244.000000000,28,1,1,1,243.190000000,244.140000000,2,79,1,1,243.020000000,244.200000000,79,1000,1,1,243.000000000,244.400000000,1243,50,9,1,242.990000000,244.420000000,1,10,1,1,242.800000000,245.000000000,30,79,1,2,242.750000000,245.190000000,30,83,1,1,AAPL
2025-01-03T10:39:34.086169023Z,2025-01-03T10:39:34.086003021Z,10,2,38,C,B,2,243.470000000,400,130,166002,5179988,243.530000000,243.660000000,20,100,1,1,243.500000000,243.690000000,6,400,1,1,243.410000000,243.760000000,28,26,1,1,243.190000000,244.000000000,2,1,1,1,243.020000000,244.140000000,79,79,1,1,243.000000000,244.200000000,1243,1000,9,1,242.990000000,244.400000000,1,50,1,1,242.800000000,244.420000000,30,10,1,1,242.750000000,245.000000000,30,79,1,2,242.590000000,245.190000000,5,83,1,1,AAPL
2025-01-03T10:39:34.086182576Z,2025-01-03T10:39:34.086016360Z,10,2,38,A,B,2,243.450000000,200,130,166216,5179989,243.530000000,243.660000000,20,100,1,1,243.500000000,243.690000000,6,400,1,1,243.450000000,243.760000000,200,26,1,1,243.410000000,244.000000000,28,1,1,1,243.190000000,244.140000000,2,79,1,1,243.020000000,244.200000000,79,1000,1,1,243.000000000,244.400000000,1243,50,9,1,242.990000000,244.420000000,1,10,1,1,242.800000000,245.000000000,30,79,1,2,242.750000000,245.190000000,30,83,1,1,AAPL
2025-01-03T10:39:34.429262930Z,2025-01-03T10:39:34.429097119Z,10,2,16244,C,B,3,383.300000000,10,130,165811,5180133,383.470000000,383.720000000,1,7085,1,8,383.400000000,383.740000000,28,37,2,1,383.320000000,383.800000000,23,10,1,1,383.250000000,383.860000000,30,21,1,1,383.000000000,383.880000000,10,4,3,1,382.900000000,383.960000000,50,100,1,1,382.880000000,384.000000000,25,1300,1,4,382.820000000,384.220000000,1,5,1,1,382.810000000,384.260000000,10,15,1,1,382.700000000,384.400000000,50,1000,1,2,TSLA
2025-01-03T10:39:34.430420295Z,2025-01-03T10:39:34.430254036Z,10,2,16244,A,B,0,383.600000000,10,130,166259,5180134,383.600000000,383.720000000,10,7085,1,8,383.470000000,383.740000000,1,37,1,1,383.400000000,383.800000000,28,10,2,1,383.320000000,383.860000000,23,21,1,1,383.250000000,383.880000000,30,4,1,1,383.000000000,383.960000000,10,100,3,1,382.900000000,384.000000000,50,1300,1,4,382.880000000,384.220000000,25,5,1,1,382.820000000,384.260000000,1,15,1,1,382.810000000,384.400000000,10,1000,1,2,TSLA
2025-01-03T10:39:34.502149819Z,2025-01-03T10:39:34.501983968Z,10,2,16244,C,B,3,383.320000000,23,130,165851,5180183,383.600000000,383.720000000,10,7085,1,8,383.470000000,383.740000000,1,37,1,1,383.400000000,383.800000000,28,10,2,1,383.250000000,383.860000000,30,21,1,1,383.000000000,383.880000000,10,4,3,1,382.900000000,383.960000000,50,100,1,1,382.880000000,384.000000000,25,1300,1,4,382.820000000,384.220000000,1,5,1,1,382.810000000,384.260000000,10,15,1,1,382.700000000,384.400000000,50,1000,1,2,TSLA
2025-01-03T10:39:34.502208445Z,2025-01-03T10:39:34.502042352Z,10,2,16244,A,B,3,383.370000000,22,130,166093,5180184,383.600000000,383.720000000,10,7085,1,8,383.470000000,383.740000000,1,37,1,1,383.400000000,383.800000000,28,10,2,1,383.370000000,383.860000000,22,21,1,1,383.250000000,383.880000000,30,4,1,1,383.000000000,383.960000000,10,100,3,1,382.900000000,384.000000000,50,1300,1,4,382.880000000,384.220000000,25,5,1,1,382.820000000,384.260000000,1,15,1,1,382.810000000,384.400000000,10,1000,1,2,TSLA
2025-01-03T10:39:35.371511631Z,2025-01-03T10:39:35.371345361Z,10,2,9155,C,A,2,242.380000000,8,130,166270,5180465,241.670000000,241.850000000,2,10,1,1,241.610000000,242.070000000,8,62,1,1,241.120000000,242.800000000,81,400,1,1,241.000000000,242.850000000,100,100,1,1,240.000000000,242.900000000,10,100,1,1,238.000000000,243.000000000,30,92,1,2,236.000000000,243.310000000,6,10,1,1,235.500000000,243.700000000,5,100,1,1,235.000000000,246.810000000,5,100,1,1,232.880000000,262.740000000,1,100,1,1,JPM
2025-01-03T10:39:36.998498164Z,2025-01-03T10:39:36.998331106Z,10,2,16244,T,A,0,383.600000000,10,130,167058,5181224,383.600000000,383.720000000,10,7085,1,8,383.470000000,383.740000000,1,37,1,1,383.400000000,383.800000000,28,10,2,1,383.370000000,383.860000000,22,21,1,1,383.250000000,383.880000000,30,4,1,1,383.000000000,383.960000000,10,100,3,1,382.900000000,384.000000000,50,1300,1,4,382.880000000,384.220000000,25,5,1,1,382.820000000,384.260000000,1,15,1,1,382.810000000,384.400000000,10,1000,1,2,TSLA
2025-01-03T10:39:36.998498164Z,2025-01-03T10:39:36.998331106Z,10,2,16244,C,B,0,383.600000000,10,130,167058,5181224,383.470000000,383.720000000,1,7085,1,8,383.400000000,383.740000000,28,37,2,1,383.370000000,383.800000000,22,10,1,1,383.250000000,383.860000000,30,21,1,1,383.000000000,383.880000000,10,4,3,1,382.900000000,383.960000000,50,100,1,1,382.880000000,384.000000000,25,1300,1,4,382.820000000,384.220000000,1,5,1,1,382.810000000,384.260000000,10,15,1,1,382.700000000,384.400000000,50,1000,1,2,TSLA
2025-01-03T10:39:36.998528510Z,2025-01-03T10:39:36.998356563Z,10,2,16244,A,A,0,383.660000000,100,130,171947,5181225,383.470000000,383.660000000,1,100,1,1,383.400000000,383.720000000,28,7085,2,8,383.370000000,383.740000000,22,37,1,1,383.250000000,383.800000000,30,10,1,1,383.000000000,383.860000000,10,21,3,1,382.900000000,383.880000000,50,4,1,1,382.880000000,383.960000000,25,100,1,1,382.820000000,384.000000000,1,1300,1,4,382.810000000,384.220000000,10,5,1,1,382.700000000,384.260000000,50,15,1,1,TSLA
2025-01-03T10:39:36.999152337Z,2025-01-03T10:39:36.998986012Z,10,2,16244,A,A,0,383.650000000,10,130,166325,5181276,383.470000000,383.650000000,1,10,1,1,383.400000000,383.660000000,28,100,2,1,383.370000000,383.720000000,22,7085,1,8,383.250000000,383.740000000,30,37,1,1,383.000000000,383.800000000,10,10,3,1,382.900000000,383.860000000,50,21,1,1,382.880000000,383.880000000,25,4,1,1,382.820000000,383.960000000,1,100,1,1,382.810000000,384.000000000,10,1300,1,4,382.700000000,384.220000000,50,5,1,1,TSLA
2025-01-03T10:39:37.011288602Z,2025-01-03T10:39:37.011122576Z,10,2,16244,C,A,0,383.650000000,10,130,166026,5181286,383.470000000,383.660000000,1,100,1,1,383.400000000,383.720000000,28,7085,2,8,383.370000000,383.740000000,22,37,1,1,383.250000000,383.800000000,30,10,1,1,383.000000000,383.860000000,10,21,3,1,382.900000000,383.880000000,50,4,1,1,382.880000000,383.960000000,25,100,1,1,382.820000000,384.000000000,1,1300,1,4,382.810000000,384.220000000,10,5,1,1,382.700000000,384.260000000,50,15,1,1,TSLA
2025-01-03T10:39:37.070170137Z,2025-01-03T10:39:37.070004208Z,10,2,16244,C,B,2,383.370000000,22,130,165929,5181297,383.470000000,383.660000000,1,100,1,1,383.400000000,383.720000000,28,7085,2,8,383.250000000,383.740000000,30,37,1,1,383.000000000,383.800000000,10,10,3,1,382.900000000,383.860000000,50,21,1,1,382.880000000,383.880000000,25,4,1,1,382.820000000,383.960000000,1,100,1,1,382.810000000,384.000000000,10,1300,1,4,382.700000000,384.220000000,50,5,1,1,382.500000000,384.260000000,5,15,1,1,TSLA
2025-01-03T10:39:37.070231590Z,2025-01-03T10:39:37.070064528Z,10,2,16244,A,B,2,383.270000000,21,130,167062,5181298,383.470000000,383.660000000,1,100,1,1,383.400000000,383.720000000,28,7085,2,8,383.270000000,383.740000000,21,37,1,1,383.250000000,383.800000000,30,10,1,1,383.000000000,383.860000000,10,21,3,1,382.900000000,383.880000000,50,4,1,1,382.880000000,383.960000000,25,100,1,1,382.820000000,384.000000000,1,1300,1,4,382.810000000,384.220000000,10,5,1,1,382.700000000,384.260000000,50,15,1,1,TSLA
2025-01-03T10:39:37.070308046Z,2025-01-03T10:39:37.070141850Z,10,2,16244,A,A,4,383.820000000,23,130,166196,5181299,383.470000000,383.660000000,1,100,1,1,383.400000000,383.720000000,28,7085,2,8,383.270000000,383.740000000,21,37,1,1,383.250000000,383.800000000,30,10,1,1,383.000000000,383.820000000,10,23,3,1,382.900000000,383.860000000,50,21,1,1,382.880000000,383.880000000,25,4,1,1,382.820000000,383.960000000,1,100,1,1,382.810000000,384.000000000,10,1300,1,4,382.700000000,384.220000000,50,5,1,1,TSLA
2025-01-03T10:39:37.070344524Z,2025-01-03T10:39:37.070178775Z,10,2,16244,C,A,5,383.860000000,21,130,165749,5181301,383.470000000,383.660000000,1,100,1,1,383.400000000,383.720000000,28,7085,2,8,383.270000000,383.740000000,21,37,1,1,383.250000000,383.800000000,30,10,1,1,383.000000000,383.820000000,10,23,3,1,382.900000000,383.880000000,50,4,1,1,382.880000000,383.960000000,25,100,1,1,382.820000000,384.000000000,1,1300,1,4,382.810000000,384.220000000,10,5,1,1,382.700000000,384.260000000,50,15,1,1,TSLA
2025-01-03T10:39:37.070899094Z,2025-01-03T10:39:37.070733331Z,10,2,16244,C,B,2,383.270000000,21,130,165763,5181302,383.470000000,383.660000000,1,100,1,1,383.400000000,383.720000000,28,7085,2,8,383.250000000,383.740000000,30,37,1,1,383.000000000,383.800000000,10,10,3,1,382.900000000,383.820000000,50,23,1,1,382.880000000,383.880000000,25,4,1,1,382.820000000,383.960000000,1,100,1,1,382.810000000,384.000000000,10,1300,1,4,382.700000000,384.220000000,50,5,1,1,382.500000000,384.260000000,5,15,1,1,TSLA
2025-01-03T10:39:37.162205647Z,2025-01-03T10:39:37.162039680Z,10,2,16244,C,A,4,383.820000000,23,130,165967,5181309,383.470000000,383.660000000,1,100,1,1,383.400000000,383.720000000,28,7085,2,8,383.250000000,383.740000000,30,37,1,1,383.000000000,383.800000000,10,10,3,1,382.900000000,383.880000000,50,4,1,1,382.880000000,383.960000000,25,100,1,1,382.820000000,384.000000000,1,1300,1,4,382.810000000,384.220000000,10,5,1,1,382.700000000,384.260000000,50,15,1,1,382.500000000,384.400000000,5,1000,1,2,TSLA
2025-01-03T10:39:37.252322762Z,2025-01-03T10:39:37.252156929Z,10,2,16244,C,A,0,383.660000000,100,130,165833,5181357,383.470000000,383.720000000,1,7085,1,8,383.400000000,383.740000000,28,37,2,1,383.250000000,383.800000000,30,10,1,1,383.000000000,383.880000000,10,4,3,1,382.900000000,383.960000000,50,100,1,1,382.880000000,384.000000000,25,1300,1,4,382.820000000,384.220000000,1,5,1,1,382.810000000,384.260000000,10,15,1,1,382.700000000,384.400000000,50,1000,1,2,382.500000000,384.470000000,5,2,1,1,TSLA
2025-01-03T10:39:37.378752332Z,2025-01-03T10:39:37.378586359Z,10,2,11667,C,B,2,139.240000000,400,130,165973,5181380,139.270000000,139.300000000,200,1002,2,3,139.260000000,139.320000000,25,100,1,1,139.240000000,139.330000000,100,300,1,1,139.230000000,139.340000000,200,400,2,1,139.220000000,139.360000000,100,4,1,2,139.170000000,139.370000000,100,75,1,1,139.160000000,139.380000000,2,100,1,1,139.150000000,139.400000000,19412,510,2,2,139.130000000,139.410000000,2100,100,1,1,139.120000000,139.440000000,30,440,1,1,NVDA
2025-01-03T10:39:37.378766438Z,2025-01-03T10:39:37.378599873Z,10,2,11667,A,B,4,139.220000000,400,130,166565,5181381,139.270000000,139.300000000,200,1002,2,3,139.260000000,139.320000000,25,100,1,1,139.240000000,139.330000000,100,300,1,1,139.230000000,139.340000000,200,400,2,1,139.220000000,139.360000000,500,4,2,2,139.170000000,139.370000000,100,75,1,1,139.160000000,139.380000000,2,100,1,1,139.150000000,139.400000000,19412,510,2,2,139.130000000,139.410000000,2100,100,1,1,139.120000000,139.440000000,30,440,1,1,NVDA
2025-01-03T10:39:37.952409453Z,2025-01-03T10:39:37.952243194Z,10,2,16244,A,A,3,383.870000000,21,130,166259,5181636,383.470000000,383.720000000,1,7085,1,8,383.400000000,383.740000000,28,37,2,1,383.250000000,383.800000000,30,10,1,1,383.000000000,383.870000000,10,21,3,1,382.900000000,383.880000000,50,4,1,1,382.880000000,383.960000000,25,100,1,1,382.820000000,384.000000000,1,1300,1,4,382.810000000,384.220000000,10,5,1,1,382.700000000,384.260000000,50,15,1,1,382.500000000,384.400000000,5,1000,1,2,TSLA
2025-01-03T10:39:37.959691032Z,2025-01-03T10:39:37.959524877Z,10,2,16244,A,B,0,383.540000000,56,130,166155,5181637,383.540000000,383.720000000,56,7085,1,8,383.470000000,383.740000000,1,37,1,1,383.400000000,383.800000000,28,10,2,1,383.250000000,383.870000000,30,21,1,1,383.000000000,383.880000000,10,4,3,1,382.900000000,383.960000000,50,100,1,1,382.880000000,384.000000000,25,1300,1,4,382.820000000,384.220000000,1,5,1,1,382.810000000,384.260000000,10,15,1,1,382.700000000,384.400000000,50,1000,1,2,TSLA
2025-01-03T10:39:38.402742658Z,2025-01-03T10:39:38.402575442Z,10,2,16244,T,N,0,383.600000000,18,130,167216,5181727,383.540000000,383.720000000,56,7085,1,8,383.470000000,383.740000000,1,37,1,1,383.400000000,383.800000000,28,10,2,1,383.250000000,383.870000000,30,21,1,1,383.000000000,383.880000000,10,4,3,1,382.900000000,383.960000000,50,100,1,1,382.880000000,384.000000000,25,1300,1,4,382.820000000,384.220000000,1,5,1,1,382.810000000,384.260000000,10,15,1,1,382.700000000,384.400000000,50,1000,1,2,TSLA
2025-01-03T10:39:39.324584371Z,2025-01-03T10:39:39.324418334Z,10,2,11667,C,A,3,139.340000000,400,130,166037,5181939,139.270000000,139.300000000,200,1002,2,3,139.260000000,139.320000000,25,100,1,1,139.240000000,139.330000000,100,300,1,1,139.230000000,139.360000000,200,4,2,2,139.220000000,139.370000000,500,75,2,1,139.170000000,139.380000000,100,100,1,1,139.160000000,139.400000000,2,510,1,2,139.150000000,139.410000000,19412,100,2,1,139.130000000,139.440000000,2100,440,1,1,139.120000000,139.450000000,30,100,1,1,NVDA
